NO. INTERVAL,INTERVAL RANGE,DATE,HEAD,COMMENT,TEST RESULT,CHANGES LINK
100,3/08/2019-15/08/2019,Aug 11 2019,7bc01dcfa89d4b7130c879db531972182b76df89,    fix(gui): ignore mouse click on empty space in tree (#737),completed: 497 skipped: 0 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/7bc01dcfa89d4b7130c879db531972182b76df89
100,3/08/2019-15/08/2019,Aug 8 2019,bc7a74842025341df264caee6166e78d750bb7b8,    feat(cli): add options for change log level (#735),completed: 497 skipped: 0 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/bc7a74842025341df264caee6166e78d750bb7b8
101,2/08/2019-3/08/2019,Aug 2 2019,19ca8a096b902cb5e10b2383a4189fda7d7652c5,    chore: resolve minor code issues in debug info parser,completed: 495 skipped: 0 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/19ca8a096b902cb5e10b2383a4189fda7d7652c5
102,1/08/2019-2/08/2019,Aug 2 2019,cf5bfc297b1eb8d63b7768f1983326764b0f3fc5,    test: fix regression for code auto check,completed: 495 skipped: 0 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/cf5bfc297b1eb8d63b7768f1983326764b0f3fc5
102,1/08/2019-2/08/2019,Aug 1 2019,a17f9136dd495df4c9bd301b3297153e5d166b98,    refactor: enable class unloading after code generation,completed: 495 skipped: 0 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/a17f9136dd495df4c9bd301b3297153e5d166b98
103,30/07/2019-1/08/2019,Aug 1 2019,7d07fb0b77a1c7e18f89cafcc24073d60f583c77,    chore: fix issues reported by lgtm.com,completed: 495 skipped: 0 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/7d07fb0b77a1c7e18f89cafcc24073d60f583c77
103,30/07/2019-1/08/2019,Jul 31 2019,99935bada622cce2523124ed35504d4ff6779a3c,    docs: update readme and contributing rules,completed: 495 skipped: 0 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/99935bada622cce2523124ed35504d4ff6779a3c
103,30/07/2019-1/08/2019,Jul 30 2019,be9dae57b9257536b0eb206ccc8ff52e9343e9f8,    fix: add explicit cast for byte literal in method invoke (#719),completed: 495 skipped: 0 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/be9dae57b9257536b0eb206ccc8ff52e9343e9f8
104,29/07/2019-30/07/2019,Jul 29 2019,068234f0cab197a476cba5b30592aa4d88c50249,    fix: remove synchronization lock for code generation (#726),completed: 494 skipped: 0 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/068234f0cab197a476cba5b30592aa4d88c50249
106,27/07/2019-28/07/2019,Jul 28 2019,e842e022ba606760f1b948786dcb417ecc18879c,    fix: use nice name for 'package-private' in modifiers change message,completed: 491 skipped: 0 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/e842e022ba606760f1b948786dcb417ecc18879c
107,26/07/2019-27/07/2019,Jul 27 2019,1e6b30343c5309eae3070f101c63763f8066ecf5,    fix: several improvements for multi-variable type search (#720),completed: 491 skipped: 0 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/1e6b30343c5309eae3070f101c63763f8066ecf5
108,25/07/2019-26/07/2019,Jul 25 2019,472aa527067097f8e966c41050ae22184fc7f57a,    fix: resolve some multi-thread issues,completed: 488 skipped: 0 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/472aa527067097f8e966c41050ae22184fc7f57a
111,22/07/2019-23/07/2019,Jul 22 2019,3ae8359408de8f20d65e0a77420a0df32c6a08b3,    fix: improve exception handler remove (#703),completed: 485 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/3ae8359408de8f20d65e0a77420a0df32c6a08b3
111,22/07/2019-23/07/2019,Jul 22 2019,6b76a3c78718a247ee9b900ee27928c73fa097f6,    fix: protect method from second load,completed: 485 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/6b76a3c78718a247ee9b900ee27928c73fa097f6
112,21/07/2019-22/07/2019,Jul 22 2019,9fbf9ef667c7b65109637f7b83b6e54128459944,    fix(gui): compare files extension in case insensitive way,completed: 485 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/9fbf9ef667c7b65109637f7b83b6e54128459944
113,20/07/2019-21/07/2019,Jul 21 2019,c8de7b97ddbd0becb8a70fa27be487842b3dee27,    fix: instead commenting move constructor call to the top (#704),completed: 485 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/c8de7b97ddbd0becb8a70fa27be487842b3dee27
114,17/07/2019-20/07/2019,Jul 19 2019,7c53b985cd64e6e7c84afde88d1bf878392cce26,    refactor(gui): remove JCertificate node,completed: 484 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/7c53b985cd64e6e7c84afde88d1bf878392cce26
114,17/07/2019-20/07/2019,Jul 18 2019,c8df26f227bb9d102225e19c9330da074116f219,    feat(gui): add class links for AndroidManifest.xml and other minor fixes,completed: 484 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/c8df26f227bb9d102225e19c9330da074116f219
114,17/07/2019-20/07/2019,Jul 18 2019,3bc9671905162f0ded4fe249dde7e0032fd9e98c,    perf(gui): speed up line numbers rendering (#714),completed: 484 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/3bc9671905162f0ded4fe249dde7e0032fd9e98c
116,15/07/2019-16/07/2019,Jul 16 2019,aad2d24c589c49749410315d859412f6a8c62b16,    fix: unbind unused ssa variable after ternary conversion (#708),completed: 483 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/aad2d24c589c49749410315d859412f6a8c62b16
116,15/07/2019-16/07/2019,Jul 15 2019,15d56abeb659538f793e6e16dade3ce4e2f9e121,    fix: read correct buffer size for string pool parsing (#712),completed: 483 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/15d56abeb659538f793e6e16dade3ce4e2f9e121
116,15/07/2019-16/07/2019,Jul 15 2019,d89ec67888fc86a82eb7d26d06a4689f8499f321,    style: resolve compiler warnings,completed: 483 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/d89ec67888fc86a82eb7d26d06a4689f8499f321
117,14/07/2019-15/07/2019,Jul 15 2019,f9f840fb9db5de58e12bbfe561f01931fe97c321,    refactor: remove redundant FieldArg and change arith one arg insn,completed: 483 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/f9f840fb9db5de58e12bbfe561f01931fe97c321
117,14/07/2019-15/07/2019,Jul 14 2019,8e8a2faa1073e6d7fceabe99d223a9553a1d7506,    fix(res): skip string if parsing failed (#712),completed: 483 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/8e8a2faa1073e6d7fceabe99d223a9553a1d7506
117,14/07/2019-15/07/2019,Jul 14 2019,0c2784bb42ec906a0877f22dcf39458a92f106c1,    refactor: inline fields in arithmetic operations,completed: 483 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/0c2784bb42ec906a0877f22dcf39458a92f106c1
118,13/07/2019-14/07/2019,Jul 13 2019,92e28326a4f5ba68485d86d6f7f29c397d46d883,    misc: don't add same edge insn several times,completed: 480 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/92e28326a4f5ba68485d86d6f7f29c397d46d883
118,13/07/2019-14/07/2019,Jul 13 2019,2dbdd1f0794f01362ba10856a60b2150fdd6bd24,    fix: support instructions removing in SimplifyVisitor,completed: 480 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/2dbdd1f0794f01362ba10856a60b2150fdd6bd24
118,13/07/2019-14/07/2019,Jul 13 2019,fc58022d561f7bdbf139790c950d288da15d180f,    misc: show shorter exception stacktrace in code,completed: 480 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/fc58022d561f7bdbf139790c950d288da15d180f
121,10/07/2019-11/07/2019,Jul 10 2019,0c5a83c0210f179fd1388620075c8559ea1cb68a,    style: fix code style in test,completed: 476 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/0c5a83c0210f179fd1388620075c8559ea1cb68a
121,10/07/2019-11/07/2019,Jul 10 2019,12bb63237155b1aebc7b64c481b776286d5c73dc,    fix: always cast null objects in overloaded method (#707),completed: 476 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/12bb63237155b1aebc7b64c481b776286d5c73dc
125,6/07/2019-7/07/2019,Jul 7 2019,3eee83c2f28b955fffd4c8d3d3e9613b2af85770,    fix: adjust insn reorder check in code shrink visitor (#695),completed: 473 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/3eee83c2f28b955fffd4c8d3d3e9613b2af85770
126,5/07/2019-6/07/2019,Jul 5 2019,850df18d7c47cf574912075076328a01ef7ed5be,    refactor: update duplicate methods in InsnArg classes,completed: 470 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/850df18d7c47cf574912075076328a01ef7ed5be
126,5/07/2019-6/07/2019,Jul 5 2019,7f4da306c922861b30f3221e1975b734716562bb,    refactor: remove cloning library dependency,completed: 470 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/7f4da306c922861b30f3221e1975b734716562bb
128,19/06/2019-3/07/2019,Jun 27 2019,0f5fd4e48abbbc3a508082fdf209c1c499939330,    fix(gui): update Chinese translation (PR #697),completed: 465 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/0f5fd4e48abbbc3a508082fdf209c1c499939330
128,19/06/2019-3/07/2019,Jun 27 2019,a7247e8a888506e9f744213ac3e7014e48a1c580,    build: remove unused test-app submodule,completed: 465 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/a7247e8a888506e9f744213ac3e7014e48a1c580
128,19/06/2019-3/07/2019,Jun 27 2019,c10a30346b179c1c72261287c5d957b4944c6a38,    style: reformat gradle files,completed: 465 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/c10a30346b179c1c72261287c5d957b4944c6a38
128,19/06/2019-3/07/2019,Jun 20 2019,436e86fdf229a12ab1540044771edd43ee13fc0a,    build: update gradle and dependencies,completed: 465 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/436e86fdf229a12ab1540044771edd43ee13fc0a
128,19/06/2019-3/07/2019,Jun 21 2019,29a137bde34078dadabaaec4be494cce31f712c2,    fix: jadx-gui.bat and jadx.bat do not work (#692) (PR #694),completed: 465 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/29a137bde34078dadabaaec4be494cce31f712c2
129,18/06/2019-19/06/2019,Jun 18 2019,9c34a3154d845e4091af886737c8fd67e413b58b,    build: reorder sections in release notes,completed: 464 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/9c34a3154d845e4091af886737c8fd67e413b58b
131,25/05/2019-15/06/2019,Jun 15 2019,554e119eb9b1dfe581dd10041cea94cebd39807d,    fix: don't rename constructors,completed: 462 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/554e119eb9b1dfe581dd10041cea94cebd39807d
131,25/05/2019-15/06/2019,Jun 12 2019,aad70c71997d534aee244db8bf18bafb6ccb1d88,    perf: cache types in dex nodes,completed: 462 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/aad70c71997d534aee244db8bf18bafb6ccb1d88
131,25/05/2019-15/06/2019,Jun 10 2019,a051ce6cf4ec2f9a431366658eebbcc988d9d11d,    fix(scripts): support spaces in java path for windows scripts (#686),completed: 462 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/a051ce6cf4ec2f9a431366658eebbcc988d9d11d
131,25/05/2019-15/06/2019,Jun 6 2019,40f19cce61d78ca9a1d6025badb13b3552e16878,    docs: add issue template,completed: 462 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/40f19cce61d78ca9a1d6025badb13b3552e16878
131,25/05/2019-15/06/2019,May 27 2019,b158858349497efe7f796dce901a150279e57830,    fix: prevent NPE while processing try/catch regions (#673),completed: 462 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/b158858349497efe7f796dce901a150279e57830
131,25/05/2019-15/06/2019,May 29 2019,d6737860bbe0d1625ca480bac8e8fb9befeb5618,    docs: added macOS installation with brew documentation (PR #675),completed: 462 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/d6737860bbe0d1625ca480bac8e8fb9befeb5618
132,24/05/2019-25/05/2019,May 24 2019,f2f8936cd1c4155b639cc96931bed2cb956d6d88,    chore: fix indent of first line in fallback mode,completed: 460 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/f2f8936cd1c4155b639cc96931bed2cb956d6d88
133,23/05/2019-24/05/2019,May 24 2019,f0f5c2689690c83d3d3e34a2a8acd3bffb30ed65,    fix: store condition blocks in 'if' region for correct blocks list (#669),completed: 460 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/f0f5c2689690c83d3d3e34a2a8acd3bffb30ed65
135,16/05/2019-19/05/2019,May 19 2019,5efe4bd8454766791847b4bfac504a5184e51e0c,    fix: add labels from NOP instructions in fallback mode (#666),completed: 458 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/5efe4bd8454766791847b4bfac504a5184e51e0c
135,16/05/2019-19/05/2019,May 17 2019,75a671405701a28e9c7824ef21e7d6365080340a,    fix: regenerate method code if unexpected instruction is found (#462),completed: 458 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/75a671405701a28e9c7824ef21e7d6365080340a
135,16/05/2019-19/05/2019,May 17 2019,6339cc20889a9653ca025434d23065e1c92eee3a,    chore: remove debug method invoke,completed: 458 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/6339cc20889a9653ca025434d23065e1c92eee3a
136,11/05/2019-16/05/2019,May 16 2019,84b9f11120ab752927da79512baea8220679fc00,    fix: improve errors handling,completed: 455 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/84b9f11120ab752927da79512baea8220679fc00
136,11/05/2019-16/05/2019,May 15 2019,2383c401056f956e8af552f5f7a93d1afa8cce88,    fix: correct arg replace in PHI instruction (#462),completed: 455 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/2383c401056f956e8af552f5f7a93d1afa8cce88
136,11/05/2019-16/05/2019,May 15 2019,305cf5379d76a1004593fc3ab8396aa781761403,    fix: UnsupportedOperationException in overloaded method process (#462),completed: 455 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/305cf5379d76a1004593fc3ab8396aa781761403
136,11/05/2019-16/05/2019,May 14 2019,9189f23e3ea0a087a2954355c193f849d0e48304,    refactor(gui): rename Utils class due to clash with class from core,completed: 455 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/9189f23e3ea0a087a2954355c193f849d0e48304
136,11/05/2019-16/05/2019,May 12 2019,628263343b6cac647e62640e1f82eaa3333a3052,    fix(gui): use alias for field and method types in tree view,completed: 455 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/628263343b6cac647e62640e1f82eaa3333a3052
136,11/05/2019-16/05/2019,May 13 2019,19cf7c9f14b9f85e5263edc4dd4c85eff5fb391c,    refactor: improve multi line warning print,completed: 455 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/19cf7c9f14b9f85e5263edc4dd4c85eff5fb391c
136,11/05/2019-16/05/2019,May 12 2019,363cd85ba6f69928f5385aac2829726dd47848c0,    refactor: remove useless array creation,completed: 455 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/363cd85ba6f69928f5385aac2829726dd47848c0
136,11/05/2019-16/05/2019,May 12 2019,7bb752715f5571e25ed4a036ac8ff836ebdc5a4e,    fix: NPE if loading local file from CLI (`jadx sample.apk`),completed: 455 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/7bb752715f5571e25ed4a036ac8ff836ebdc5a4e
136,11/05/2019-16/05/2019,May 11 2019,9622c948c987c5e10f53a1d9fc931687be718ad0,    refactor: use mode flags instead ThreadLocal in type inference,completed: 455 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/9622c948c987c5e10f53a1d9fc931687be718ad0
136,11/05/2019-16/05/2019,May 11 2019,0ca2789a18403d3a8dc9e742727e339d15096bcf,    fix: prevent stack overflow in type inference if update tree is too deep,completed: 454 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/0ca2789a18403d3a8dc9e742727e339d15096bcf
136,11/05/2019-16/05/2019,May 11 2019,119709b84443ef6d2e49a3441addedb5911548cc,    fix: stack overflow cause lamdba throw BootstrapMethodError in JDK 8,completed: 454 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/119709b84443ef6d2e49a3441addedb5911548cc
137,10/05/2019-11/05/2019,May 10 2019,31a02a70a0469fd881c5de646b7f10c96a516803,    fix: rename class if all chars not printable (#622),completed: 454 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/31a02a70a0469fd881c5de646b7f10c96a516803
137,10/05/2019-11/05/2019,May 10 2019,8e0df4c423b71c319ec6bddb6412e05a3cdd6532,    fix(gui): printUsage for jadx-gui now shows the new gui only parameter(s) (PR #660),completed: 454 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/8e0df4c423b71c319ec6bddb6412e05a3cdd6532
137,10/05/2019-11/05/2019,May 10 2019,86a4ed7fb346b1e2936a6c85b5c7558ba94a82af,    refactor: store all temp files in one temp dir, use NIO api instead commons-io,completed: 454 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/86a4ed7fb346b1e2936a6c85b5c7558ba94a82af
138,5/05/2019-10/05/2019,May 9 2019,19c57258fe70589a2cf5105dfe56d455b57bb691,    fix: improve rename checks and show rename reason (#584),completed: 454 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/19c57258fe70589a2cf5105dfe56d455b57bb691
138,5/05/2019-10/05/2019,May 10 2019,fef3e55c5524c59c65987abe35477bf8df34d56d,    feat(gui): select a class to open via command-line (PR #658),completed: 454 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/fef3e55c5524c59c65987abe35477bf8df34d56d
138,5/05/2019-10/05/2019,May 8 2019,6f973ca2af23bdfcad45302624c6a083a072addc,    feat(cli): decompile only a single class (PR #657),completed: 454 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/6f973ca2af23bdfcad45302624c6a083a072addc
138,5/05/2019-10/05/2019,May 6 2019,4b73d24d4bcf3d76d7e86153fd701d0268f48789,    fix(gui): separate SearchBar for Java and Smali code areas (PR #653),completed: 454 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/4b73d24d4bcf3d76d7e86153fd701d0268f48789
138,5/05/2019-10/05/2019,May 6 2019,65818dccb125996a65e38625f9cc91ddd11e47b8,    feat(gui): save the class tree width and restore it upon jadx-gui start (PR #606),completed: 454 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/65818dccb125996a65e38625f9cc91ddd11e47b8
138,5/05/2019-10/05/2019,May 5 2019,7ac0b9f57c4c8d88d6655546a4953a124ff77373,    fix: redone class alias processing (#532),completed: 454 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/7ac0b9f57c4c8d88d6655546a4953a124ff77373
138,5/05/2019-10/05/2019,May 5 2019,699f7f67168f01503f926762e5aa7705a257a8d4,    fix: treat filesystem as case insensitive by default, option added for change,completed: 454 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/699f7f67168f01503f926762e5aa7705a257a8d4
139,3/05/2019-5/05/2019,May 5 2019,dae882d55cea33c27d6f6f5b7c65f2a8bbfc3d1b,    fix: improve generated code on errors,completed: 454 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/dae882d55cea33c27d6f6f5b7c65f2a8bbfc3d1b
139,3/05/2019-5/05/2019,May 4 2019,c0a0bba5d8484b556700555da7cb46edc22d858c,    style: add design checkstyle rules,completed: 454 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/c0a0bba5d8484b556700555da7cb46edc22d858c
139,3/05/2019-5/05/2019,May 3 2019,156c97984245349741e4ef32a235f6957b6e431a,    fix: search smali class by original name,completed: 450 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/156c97984245349741e4ef32a235f6957b6e431a
140,30/04/2019-3/05/2019,Apr 30 2019,4a39af7cb3067b7df19a333ae4e9a2d821eba0f3,    feat(gui): make search bar usable for smali code (PR #652),completed: 447 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/4a39af7cb3067b7df19a333ae4e9a2d821eba0f3
141,29/04/2019-30/04/2019,Apr 30 2019,c7890f2468a14147d80b151dcac17a7875648fea,    style: enforce code style using checkstyle and spotless with eclipse formatter (PR #650),completed: 447 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/c7890f2468a14147d80b151dcac17a7875648fea
141,29/04/2019-30/04/2019,Apr 29 2019,031582dd55e6236393618620d97b9bcc0e7ae21e,    feat(gui): show smali (#197) (PR #635),completed: 447 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/031582dd55e6236393618620d97b9bcc0e7ae21e
142,25/04/2019-29/04/2019,Apr 29 2019,e1dfb4ee59745e6fa2e389fe99625ab96841a099,    fix: byte to number without cast (#596) (PR #638),completed: 447 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/e1dfb4ee59745e6fa2e389fe99625ab96841a099
142,25/04/2019-29/04/2019,Apr 29 2019,745c52e8db66311a49d3ab2cc6c85d28bc2587fc,    fix(gui): closing jadx main window terminates JVM (#639) (PR #641),completed: 447 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/745c52e8db66311a49d3ab2cc6c85d28bc2587fc
142,25/04/2019-29/04/2019,Apr 25 2019,cab3f5daa71583992e5e4a3932efd491999baf6c,    fix: always use FileUtils.createTempFile (PR #634),completed: 447 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/cab3f5daa71583992e5e4a3932efd491999baf6c
143,24/04/2019-25/04/2019,Apr 25 2019,db7f2cf54878159eb6975f6ac2edfd569e442a13,    fix: loading aar/jar files (#631) (PR #632),completed: 445 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/db7f2cf54878159eb6975f6ac2edfd569e442a13
143,24/04/2019-25/04/2019,Apr 24 2019,58365a8907fa7ad18381884d070a67f274a77ed5,    fix(gui): remove tree children expansions as well (PR #630),completed: 445 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/58365a8907fa7ad18381884d070a67f274a77ed5
143,24/04/2019-25/04/2019,Apr 24 2019,172f7f753458b50743e220f3039a7084e2d971f6,     fix(gui): preserve main window maximized state (PR #626),completed: 445 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/172f7f753458b50743e220f3039a7084e2d971f6
143,24/04/2019-25/04/2019,Apr 24 2019,30fbf4bcfa7ae931101c5f848aefb94246d2c39f,    refactor: better place for removing parenthesis (PR #627),completed: 446 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/30fbf4bcfa7ae931101c5f848aefb94246d2c39f
144,22/04/2019-24/04/2019,Apr 23 2019,336d6ce189650c28f588385fc56bafe2cd0504e0,    fix(gui): use same font loader as code viewer (#584),completed: 445 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/336d6ce189650c28f588385fc56bafe2cd0504e0
144,22/04/2019-24/04/2019,Apr 22 2019,f283ef4342fcbeb82c76602a0e23d1a64c225ddd,    fix: improve class renaming and add checks for class alias usage (#532),completed: 445 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/f283ef4342fcbeb82c76602a0e23d1a64c225ddd
145,20/04/2019-22/04/2019,Apr 21 2019,f1539d2e3758bef7cef715124e7a0c2ee72aeca0,    fix: resolve NPE due to not yet processed class (#595),completed: 444 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/f1539d2e3758bef7cef715124e7a0c2ee72aeca0
145,20/04/2019-22/04/2019,Apr 22 2019,aa41a4d93bd2ea3de3dd7057638b8c1cd8b5d1b1,    feat(gui): add "Go To Declaration" in menu (PR #618),completed: 443 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/aa41a4d93bd2ea3de3dd7057638b8c1cd8b5d1b1
145,20/04/2019-22/04/2019,Apr 21 2019,616752759b56db7bc95d6f9259764843a52e3caf,    chore: fix some issues reported by sonar,completed: 443 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/616752759b56db7bc95d6f9259764843a52e3caf
145,20/04/2019-22/04/2019,Apr 21 2019,dc004f37ee490afc578e84926708f8e1bc8b9abc,    style: fix code formatting,completed: 443 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/dc004f37ee490afc578e84926708f8e1bc8b9abc
145,20/04/2019-22/04/2019,Apr 21 2019,cfbbd99bb8db986afba51bd83945077848d2780c,    fix(gui): use command (CMD) button for MacOS (#165) (PR #616),completed: 443 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/cfbbd99bb8db986afba51bd83945077848d2780c
145,20/04/2019-22/04/2019,Apr 21 2019,c74b7f20a54015dad5b2e2e349bf8b5909e921b2,    fix: generates XML key names if empty (#394) (PR #615),completed: 443 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/c74b7f20a54015dad5b2e2e349bf8b5909e921b2
145,20/04/2019-22/04/2019,Apr 20 2019,9d22b3caa8b7925a663b6526c5e7a62773c648a7,    fix(gui): sort classes by case insensitivity (PR #613),completed: 443 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/9d22b3caa8b7925a663b6526c5e7a62773c648a7
145,20/04/2019-22/04/2019,Apr 20 2019,f8039733cc313af71e6a9a6c90b8ad1e2e1dcbaa,    feat(gui): save tree expansions in project (PR #605),completed: 443 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/f8039733cc313af71e6a9a6c90b8ad1e2e1dcbaa
147,14/04/2019-15/04/2019,Apr 14 2019,0aa7173e83405402723a1bc65c346c15afd9e05b,    chore: upgrade smali to 2.2.7 (PR #593),completed: 433 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/0aa7173e83405402723a1bc65c346c15afd9e05b
147,14/04/2019-15/04/2019,Apr 14 2019,d23f4ac16a0461ae01272ded27be8cd5ab9fb9d6,    feat: support smali files (#391) (PR #588),completed: 436 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/d23f4ac16a0461ae01272ded27be8cd5ab9fb9d6
148,12/04/2019-14/04/2019,Apr 12 2019,395cae439eea75eeb55ef81d4491e3824c76a9f2,    fix: handle NPE for methods with removed instructions (#342) (PR #583),completed: 406 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/395cae439eea75eeb55ef81d4491e3824c76a9f2
150,9/04/2019-11/04/2019,Apr 11 2019,a1bfdc6323e1d3351251ae020d32e94d2af0dde8,    fix: remove static field redundant array type when initialized (PR #580),completed: 428 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/a1bfdc6323e1d3351251ae020d32e94d2af0dde8
150,9/04/2019-11/04/2019,Apr 9 2019,ab4721a8b321e5714bdc9c50fe8478747cd5e467,    fix: don't rename R class in deobfuscation (#572) (PR #573),completed: 423 skipped: 1 failures: 0 errors: 0,https://github.com/skylot/jadx/commit/ab4721a8b321e5714bdc9c50fe8478747cd5e467
